"Method Name","Cyclomatic Complexity","Number Of Arguments","Variable Declarations","Variable References","Max depth of nesting","Halstead Length","Halstead Vocabulary","Halstead Volume","Halstead Difficulty","Halstead Effort","Halstead Bugs","Total depth of nesting","Number Of Casts","Number of loops","Number Of Operators","Number Of Operands","Class References","External Methods","Local Methods","Exceptions Referenced","Exceptions Thrown","Modifiers","Lines Of Code"
"com/fasterxml/aalto/async/AsyncByteBufferScanner.parseCDataContents:()I","30","0","11","3","1","679","80","4292.589176428519","114.0","489355.1661128511","1.4308630588095064","6","0","6","399","280","char[] ByteBuffer int[]","reportInvalidInitial handleCDataPending decodeUtf8_2 decodeUtf8_3 markLF decodeUtf8_4 handleInvalidXmlChar","getBufferWithoutReset getCurrentLength finishCurrentSegment get setCurrentLength","XMLStreamException","","protected final","95"
"com/fasterxml/aalto/async/AsyncByteBufferScanner.handleCDataPending:()I","4","0","1","0","0","182","40","968.5909132695","30.0","29057.727398085","0.3228636377565","0","0","1","108","74","","handleAndAppendPending","get append","XMLStreamException","","protected final","26"
"com/fasterxml/aalto/async/AsyncByteBufferScanner.startCharactersPending:()I","10","0","9","0","0","505","62","3006.869136745372","90.0","270618.2223070835","1.0022897122484573","0","0","0","300","205","","throwInternal finishCharacters decodeUtf8_2 decodeUtf8_3 finishCharactersCoalescing markLF decodeUtf8_4","resetWithSurrogate get resetWithChar","XMLStreamException","","protected","55"
"com/fasterxml/aalto/async/AsyncByteBufferScanner.finishCharactersCoalescing:()I","2","0","0","0","0","19","16","76.0","5.0","380.0","0.025333333333333333","0","1","0","12","7","","handleAndAppendPending","<init>","XMLStreamException","UnsupportedOperationException","protected final","4"
"com/fasterxml/aalto/async/AsyncByteBufferScanner.needMoreInput:()Z","3","0","0","0","0","18","12","64.52932501298082","4.0","258.1173000519233","0.02150977500432694","0","0","0","12","6","","","","","","public final","1"
"com/fasterxml/aalto/async/AsyncByteBufferScanner.feedInput:(Ljava/nio/ByteBuffer;)V","1","1","3","1","0","116","38","608.7595915594559","16.0","9740.153464951294","0.20291986385315197","0","3","0","64","52","ByteBuffer","","limit toString position <init> append","XMLStreamException","XMLStreamException","public","13"
"com/fasterxml/aalto/async/AsyncByteBufferScanner.nextFromProlog:(Z)I","12","1","5","2","3","501","74","3110.9361361801043","64.0","199099.91271552668","1.0369787120600347","3","0","1","299","202","Boolean","throwInternal asyncSkipSpace reportPrologUnexpChar handleComment decodeCharForError handleXmlDeclaration checkPITargetName setStartLocation handlePrologDeclStart handleStartElement startXmlDeclaration handleStartElementStart handlePartialCR handlePI handleDTD","get","XMLStreamException","","public final","81"
"com/fasterxml/aalto/async/AsyncByteBufferScanner.nextFromTree:()I","16","0","3","0","2","495","80","3129.354406969244","45.0","140820.94831361598","1.0431181356564145","2","0","1","302","193","","throwInternal handleCData startCharactersPending handleComment decodeCharForError reportTreeUnexpChar handleEntityStartingToken setStartLocation handleEndElementStart handleNamedEntityStartingToken startCharacters handleStartElement skipCharacters handleNumericEntityStartingToken handleEndElement finishCharactersCoalescing handleStartElementStart handlePI","getLevel getParent unbind get","XMLStreamException","","public","75"
"com/fasterxml/aalto/async/AsyncByteBufferScanner.handlePrologDeclStart:(Z)I","1","1","2","0","0","87","36","449.7834751254812","18.0","8096.1025522586615","0.14992782504182706","0","0","0","50","37","","reportPrologUnexpChar handleComment decodeCharForError handleDTD","get","XMLStreamException","","private final","13"
"com/fasterxml/aalto/async/AsyncByteBufferScanner.startXmlDeclaration:()Ljava/lang/Boolean;","4","0","1","0","0","234","48","1306.8812251687507","48.0","62730.29880810004","0.43562707505625026","0","0","0","137","97","","throwInternal parseNewName checkPITargetName parsePName","getPrefixedName get equals","XMLStreamException","","private final","37"
"com/fasterxml/aalto/async/AsyncByteBufferScanner.handleXmlDeclaration:()I","95","0","11","3","5","1462","110","9914.347901173052","144.0","1427666.0977689195","3.3047826337243507","9","5","48","840","622","char[]","throwInternal parseNewName reportPrologUnexpChar asyncSkipSpace decodeCharForError verifyAndSetXmlStandalone verifyAndSetXmlVersion verifyAndSetXmlEncoding reportInputProblem handlePartialCR parseXmlDeclAttr parsePName","getBufferWithoutReset resetWithEmpty getPrefixedName get getCurrentLength toString <init> hasPrefixedName append","XMLStreamException","","private","188"
"com/fasterxml/aalto/async/AsyncByteBufferScanner.handleDTD:()I","72","0","14","6","4","1175","104","7873.016668815782","102.0","803047.7002192098","2.624338889605261","11","2","27","701","474","String char[] PName","handleDTDInternalSubset verifyAndSetSystemId throwInternal parseNewName reportPrologUnexpChar asyncSkipSpace reportPrologProblem decodeCharForError verifyAndSetPublicId parseDtdId handlePartialCR parsePName","getBufferWithoutReset resetWithEmpty getPrefixedName equals get getCurrentLength toString <init> append","XMLStreamException","","private","149"
"com/fasterxml/aalto/async/AsyncByteBufferScanner.parseDtdId:([CIZ)Z","6","3","5","1","0","133","54","765.4000377877414","28.0","21431.20105805676","0.25513334592924714","0","1","1","76","57","char[]","validPublicIdChar reportPrologUnexpChar decodeCharForError","get finishCurrentSegment setCurrentLength toString <init> append","XMLStreamException","","private final","15"
"com/fasterxml/aalto/async/AsyncByteBufferScanner.parseXmlDeclAttr:([CI)Z","5","2","4","1","0","113","45","620.5793998852532","26.0","16135.064397016584","0.20685979996175108","0","0","1","66","47","char[]","reportPrologUnexpChar decodeCharForError","get finishCurrentSegment setCurrentLength","XMLStreamException","","private","15"
"com/fasterxml/aalto/async/AsyncByteBufferScanner.handleCData:()I","1","0","0","0","0","44","22","196.21499122004107","6.0","1177.2899473202465","0.06540499707334703","0","0","0","27","17","","parseCDataContents handleCDataStartMarker","get","XMLStreamException","","private","5"
"com/fasterxml/aalto/async/AsyncByteBufferScanner.handleCDataStartMarker:(B)I","12","1","1","0","0","319","48","1781.603037730049","55.0","97988.1670751527","0.5938676792433497","0","0","0","184","135","","throwInternal parseCDataContents decodeCharForError reportTreeUnexpChar","resetWithEmpty get","XMLStreamException","","private","39"
"com/fasterxml/aalto/async/AsyncByteBufferScanner.handlePI:()I","14","0","2","0","0","373","56","2166.1433859274866","75.0","162460.7539445615","0.7220477953091622","0","0","2","224","149","","throwInternal parseNewName asyncSkipSpace parsePIData decodeCharForError reportMissingPISpace checkPITargetName parsePName","resetWithEmpty get","XMLStreamException","","private","52"
"com/fasterxml/aalto/async/AsyncByteBufferScanner.handleComment:()I","3","0","1","0","0","112","40","596.0559466273846","20.0","11921.118932547692","0.19868531554246155","0","0","0","66","46","","throwInternal decodeCharForError reportTreeUnexpChar parseCommentContents reportDoubleHyphenInComments","resetWithEmpty get","XMLStreamException","","private final","18"
"com/fasterxml/aalto/async/AsyncByteBufferScanner.asyncSkipSpace:()Z","9","0","1","0","1","131","35","671.9360752197906","30.0","20158.08225659372","0.2239786917399302","1","0","1","79","52","","throwInvalidSpace markLF","get","XMLStreamException","","private","21"
"com/fasterxml/aalto/async/AsyncByteBufferScanner.handleEntityStartingToken:()I","2","0","3","1","0","154","52","877.8677165937282","24.0","21068.825198249477","0.29262257219790944","0","0","0","89","65","PName","decodeGeneralEntity handleNumericEntityStartingToken finishCharacters parseNewEntityName","resetWithEmpty get resetWithChar","XMLStreamException","","protected","24"
"com/fasterxml/aalto/async/AsyncByteBufferScanner.handleNamedEntityStartingToken:()I","2","0","2","1","0","78","32","390.0","18.0","7020.0","0.13","0","0","0","45","33","PName","decodeGeneralEntity parseEntityName finishCharacters","resetWithChar","XMLStreamException","","protected","14"
"com/fasterxml/aalto/async/AsyncByteBufferScanner.handleNumericEntityStartingToken:()I","5","0","1","0","0","120","40","638.6313713864835","20.0","12772.627427729669","0.21287712379549448","0","0","0","70","50","","decodeDecEntity finishCharacters verifyAndAppendEntityCharacter decodeHexEntity","get","XMLStreamException","","protected","20"
"com/fasterxml/aalto/async/AsyncByteBufferScanner.decodeHexEntity:()Z","9","0","3","0","0","149","46","823.010731452495","22.0","18106.23609195489","0.274336910484165","0","0","1","87","62","","throwUnexpectedChar decodeCharForError reportEntityOverflow","get","XMLStreamException","","protected final","21"
"com/fasterxml/aalto/async/AsyncByteBufferScanner.decodeDecEntity:()Z","5","0","3","0","0","105","38","551.0323889115764","20.0","11020.647778231527","0.18367746297052545","0","0","1","60","45","","throwUnexpectedChar decodeCharForError reportEntityOverflow","get","XMLStreamException","","protected final","16"
"com/fasterxml/aalto/async/AsyncByteBufferScanner.decodeGeneralEntity:(Lcom/fasterxml/aalto/in/PName;)I","2","1","3","2","0","95","45","521.7260441513191","9.0","4695.534397361872","0.17390868138377305","0","1","0","53","42","String PName","throwUnexpectedChar decodeCharForError","getPrefixedName get toString <init> append","XMLStreamException","","protected final","15"
"com/fasterxml/aalto/async/AsyncByteBufferScanner.handleStartElementStart:(B)I","1","1","2","1","0","35","19","148.67746297052548","5.0","743.3873148526275","0.04955915432350849","0","0","0","20","15","PName","parseNewName handleStartElement initStartElement","","XMLStreamException","","protected","7"
"com/fasterxml/aalto/async/AsyncByteBufferScanner.handleStartElement:()I","31","0","8","3","3","613","74","3806.394913130547","102.0","388252.2811393158","1.2687983043768492","0","0","10","366","247","PName","throwInternal parseNewName decodeCharForError markLF initAttribute parsePName finishStartElement throwUnexpectedChar initStartElement handleNsDecl handleAttrValue throwInvalidSpace handlePartialCR","get","XMLStreamException","","protected","99"
"com/fasterxml/aalto/async/AsyncByteBufferScanner.initStartElement:(Lcom/fasterxml/aalto/in/PName;)V","2","1","2","2","0","75","29","364.34857463456797","14.0","5100.880044883952","0.12144952487818932","0","1","0","42","33","String PName","bindName","getPrefix isBound <init>","","","private","12"
"com/fasterxml/aalto/async/AsyncByteBufferScanner.initAttribute:(B)V","6","1","6","2","0","111","39","586.6796462937097","18.0","10560.233633286774","0.1955598820979032","0","0","0","64","47","String PName","bindName","getPrefix getLocalName isBound startNewValue","","","private","18"
"com/fasterxml/aalto/async/AsyncByteBufferScanner.finishStartElement:(Z)I","6","1","5","1","0","122","39","644.8190707011944","18.0","11606.7432726215","0.21493969023373147","0","0","1","68","54","PName","reportInputProblem reportUnboundPrefix","finishLastValue getName isBound getCount getErrorMsg","XMLStreamException","","private","16"
"com/fasterxml/aalto/async/AsyncByteBufferScanner.handleEndElementStart:()I","14","0","8","1","0","496","74","3079.88886935196","64.0","197112.88763852543","1.02662962311732","0","0","2","298","198","ByteBuffer","throwUnexpectedChar reportUnexpectedEndTag decodeCharForError handleEndElement throwInvalidSpace markLF","sizeInQuads getName getPrefixedName get getQuad","XMLStreamException","","private","53"
"com/fasterxml/aalto/async/AsyncByteBufferScanner.handleEndElement:()I","16","0","5","1","0","379","70","2322.9982634221424","68.0","157963.8819127057","0.7743327544740475","0","0","8","229","150","PName","throwInternal throwUnexpectedChar reportUnexpectedEndTag decodeCharForError throwInvalidSpace markLF handlePartialCR","sizeInQuads getPrefixedName get getQuad getLastQuad","XMLStreamException","","private","49"
"com/fasterxml/aalto/async/AsyncByteBufferScanner.startCharacters:(B)I","15","1","4","0","0","365","66","2206.2038535658353","68.0","150021.8620424768","0.7354012845219451","0","0","0","219","146","","throwInternal reportInvalidInitial finishCharacters decodeUtf8_2 decodeUtf8_3 finishCharactersCoalescing markLF decodeUtf8_4 handleInvalidXmlChar","resetWithSurrogate get resetWithChar","XMLStreamException","","protected final","50"
"com/fasterxml/aalto/async/AsyncByteBufferScanner.finishCharacters:()V","35","0","13","3","3","666","81","4222.340101921161","120.0","506680.8122305393","1.4074467006403868","18","0","6","393","273","ByteBuffer char[] int[]","throwInternal reportIllegalCDataEnd reportInvalidInitial decodeUtf8_2 decodeUtf8_3 handleEntityInCharacters markLF decodeUtf8_4 handleInvalidXmlChar","getBufferWithoutReset getCurrentLength finishCurrentSegment get setCurrentLength","XMLStreamException","","protected final","98"
"com/fasterxml/aalto/async/AsyncByteBufferScanner.handleEntityInCharacters:()I","19","0","2","0","0","346","44","1888.963340048505","45.0","85003.35030218272","0.629654446682835","0","0","0","207","139","","handleHexEntityInCharacters handleDecEntityInCharacters","get","XMLStreamException","","protected","41"
"com/fasterxml/aalto/async/AsyncByteBufferScanner.handleDecEntityInCharacters:(I)I","5","1","5","0","0","108","38","566.7761714519072","18.0","10201.97108613433","0.18892539048396906","0","0","1","58","50","","throwUnexpectedChar decodeCharForError reportEntityOverflow verifyXmlChar","get","XMLStreamException","","protected","16"
"com/fasterxml/aalto/async/AsyncByteBufferScanner.handleHexEntityInCharacters:(I)I","9","1","5","0","0","150","44","818.9147427955946","18.0","14740.465370320704","0.27297158093186485","0","0","1","84","66","","throwUnexpectedChar decodeCharForError reportEntityOverflow verifyXmlChar","get","XMLStreamException","","protected","21"
"com/fasterxml/aalto/async/AsyncByteBufferScanner.handleAndAppendPending:()Z","9","0","9","0","0","465","54","2676.0226885060133","105.0","280982.3822931314","0.8920075628353378","0","0","0","280","185","","throwInternal decodeUtf8_2 decodeUtf8_3 markLF decodeUtf8_4","appendSurrogate get append","XMLStreamException","","private final","52"
"com/fasterxml/aalto/async/AsyncByteBufferScanner.skipCharacters:()Z","27","0","10","2","3","459","66","2774.3769007855303","108.0","299632.7052848373","0.9247923002618434","9","0","4","279","180","ByteBuffer int[]","reportIllegalCDataEnd skipPending reportInvalidInitial skipUtf8_2 decodeUtf8_3 skipEntityInCharacters markLF decodeUtf8_4 handleInvalidXmlChar","get","XMLStreamException","","protected","73"
"com/fasterxml/aalto/async/AsyncByteBufferScanner.skipPending:()Z","15","0","15","2","1","760","73","4704.266664748813","112.0","526877.866451867","1.5680888882496045","1","0","1","469","291","PName","decodeGeneralEntity decodeDecEntity throwInternal parseEntityName skipUtf8_2 decodeUtf8_3 parseNewEntityName markLF decodeHexEntity reportInputProblem decodeUtf8_4","get","XMLStreamException","","private final","111"
"com/fasterxml/aalto/async/AsyncByteBufferScanner.skipEntityInCharacters:()I","19","0","2","0","0","346","44","1888.963340048505","45.0","85003.35030218272","0.629654446682835","0","0","0","207","139","","handleHexEntityInCharacters handleDecEntityInCharacters","get","XMLStreamException","","private","41"
"com/fasterxml/aalto/async/AsyncByteBufferScanner.skipCoalescedText:()Z","1","0","0","0","0","7","7","19.651484454403228","2.0","39.302968908806456","0.00655049481813441","0","0","0","5","2","","throwInternal","","XMLStreamException","","protected","2"
"com/fasterxml/aalto/async/AsyncByteBufferScanner.handleAttrValue:()Z","26","0","9","2","2","593","80","3748.9033602682057","100.0","374890.3360268206","1.2496344534227353","6","0","3","364","229","char[] int[]","throwUnexpectedChar reportInvalidInitial handleEntityInAttributeValue decodeUtf8_2 handleAttrValuePending decodeUtf8_3 markLF reportUnexpandedEntityInAttr decodeUtf8_4 handleInvalidXmlChar","continueValue get valueBufferFull","XMLStreamException","","protected","76"
"com/fasterxml/aalto/async/AsyncByteBufferScanner.handleAttrValuePending:()Z","16","0","15","4","0","476","68","2897.632312435162","75.0","217322.42343263715","0.9658774374783874","0","0","0","286","190","char[] PName","decodeGeneralEntity parseEntityName handleAttrValuePendingUTF8 handleHexEntityInAttribute parseNewEntityName reportUnexpandedEntityInAttr handlePartialCR handleDecEntityInAttribute","continueValue get valueBufferFull","XMLStreamException","","private final","67"
"com/fasterxml/aalto/async/AsyncByteBufferScanner.handleAttrValuePendingUTF8:()I","4","0","9","0","0","386","45","2119.8552951832544","104.0","220464.95069905845","0.7066184317277514","0","0","0","233","153","","throwInternal decodeUtf8_2 decodeUtf8_3 decodeUtf8_4","get","XMLStreamException","","private final","39"
"com/fasterxml/aalto/async/AsyncByteBufferScanner.handleDecEntityInAttribute:(Z)I","8","1","5","0","0","195","44","1064.589165634273","30.0","31937.67496902819","0.35486305521142436","0","0","1","112","83","","throwUnexpectedChar decodeCharForError reportEntityOverflow verifyXmlChar","get","XMLStreamException","","private final","25"
"com/fasterxml/aalto/async/AsyncByteBufferScanner.handleHexEntityInAttribute:(Z)I","12","1","5","0","0","239","50","1348.881629356159","33.0","44513.09376875325","0.44962720978538634","0","0","1","139","100","","throwUnexpectedChar decodeCharForError reportEntityOverflow verifyXmlChar","get","XMLStreamException","","private final","30"
"com/fasterxml/aalto/async/AsyncByteBufferScanner.handleEntityInAttributeValue:()I","2","0","5","1","0","160","42","862.7707876446017","33.0","28471.435992271854","0.2875902625482006","0","0","0","96","64","PName","decodeGeneralEntity handleHexEntityInAttribute parseNewEntityName handleDecEntityInAttribute","get","XMLStreamException","","protected","27"
"com/fasterxml/aalto/async/AsyncByteBufferScanner.handleNsDecl:()Z","27","0","11","3","3","650","84","4155.006324806194","100.0","415500.6324806194","1.3850021082687314","9","0","3","396","254","String char[] int[]","bindNs throwUnexpectedChar reportInvalidInitial handleEntityInAttributeValue decodeUtf8_2 decodeUtf8_3 handleNsValuePending markLF reportUnexpandedEntityInAttr decodeUtf8_4 handleInvalidXmlChar","canonicalizeURI get growArrayBy","XMLStreamException","","protected","81"
